id,pos_x,pos_y,pos_z,area
3086,92.4403,131.885,56.8701,3
3087,96.1103,131.107,58.1845,3
3088,99.3369,131.305,60.7786,3
3089,102.487,131.69,63.4816,3
3090,105.946,131.835,65.8293,3
3091,109.6,131.788,67.8344,3
3092,113.478,131.532,69.3883,3
3093,117.335,131.358,70.9922,3
3094,120.992,131.274,73.0197,3
3095,124.391,131.262,75.4597,3
3096,127.525,131.303,78.2333,3
3097,69.0117,136.456,46.5848,178
3098,68.0973,134.192,44.7455,178
3099,67.1419,131.854,43.0247,178
3100,66.131,129.418,41.4842,178
3101,64.9892,126.887,40.2266,178
3102,63.1816,124.868,39.8384,178
3103,61.8376,123.684,39.1912,178
3104,63.0013,122.489,36.6361,178
3105,63.8619,121.088,34.0696,178
3106,64.0577,119.872,31.3004,178
3107,62.8297,119.049,28.6245,178
3108,61.5793,118.174,25.9759,178
3109,60.9408,116.981,23.2612,178
3110,61.0003,115.553,20.593,178
3111,61.5537,114.006,18.0218,178
3112,62.3948,112.435,15.5435,178
3113,63.4696,110.88,13.1408,178
3114,64.6017,109.332,10.7603,178
3115,100.244,132.511,41.884,2906
3116,100.244,132.511,41.884,2906
3117,100.244,132.511,41.884,2906
3118,100.244,132.511,41.884,2906
3119,100.244,132.511,41.884,2906
3120,100.244,132.511,41.884,2906
3121,100.244,132.511,41.884,2906
3122,100.244,132.511,41.884,2906
3123,100.244,132.511,41.884,2906
3124,100.244,132.511,41.884,2906
3125,100.244,132.511,41.884,2906
3126,100.244,132.511,41.884,2906
3127,100.244,132.511,41.884,2906
3128,100.244,132.511,41.884,2906
3129,100.244,132.511,41.884,2906
3130,100.244,132.511,41.884,2906
3131,100.244,132.511,41.884,2906
3132,100.244,132.511,41.884,2906
3133,100.244,132.511,41.884,546
3134,100.193,132.186,44.3873,546
3135,100.049,131.939,46.8955,546
3136,99.7053,131.863,49.3925,546
3137,98.7706,131.722,51.6994,546
3138,97.092,131.434,53.4992,546
3139,95.0145,131.114,54.8823,546
3140,94.273,130.98,56.5406,546
3141,94.6852,131.728,58.6501,546
3142,93.2381,133.072,59.8606,546
3143,91.0273,134.174,60.1712,546
3144,88.7375,135.115,59.8234,546
3145,86.6546,136.277,59.4676,546
3146,85.439,138.092,60.4322,546
3147,85.022,139.948,62.0848,546
3148,84.8273,141.704,63.8849,546
3149,84.7752,143.355,65.7944,546
3150,84.7723,144.966,67.7383,546
3151,100.244,132.511,41.884,626
3152,100.042,132.125,44.7513,626
3153,100.089,132.199,47.6406,626
3154,100.259,132.504,50.5178,626
3155,99.4274,132.55,53.057,626
3156,97.335,132.293,55.0109,626
3157,95.201,131.943,56.868,626
3158,93.0341,132.316,57.977,626
3159,90.3593,133.435,57.9037,626
3160,87.6742,134.526,57.8024,626
3161,84.9718,135.559,57.5998,626
3162,82.2496,136.49,57.2335,626
3163,79.6254,136.983,56.1699,626
3164,77.126,137.204,54.732,626
3165,74.8237,137.16,52.9924,626
3166,72.7246,136.94,51.0071,626
3167,70.7833,136.705,48.8676,626
3168,69.0117,136.456,46.5848,626
3169,100.244,132.511,41.884,994
3170,98.6256,129.839,42.5372,994
3171,96.84,127.246,43.0489,994
3172,94.9392,124.716,43.4576,994
3173,93.8297,124.388,45.3685,994
3174,93.3882,125.811,48.1691,994
3175,93.3136,127.487,50.863,994
3176,93.8242,129.009,53.6068,994
3177,94.8317,130.323,56.3312,994
3178,96.1763,131.395,59.0197,994
3179,97.313,132.451,61.8083,994
3180,96.3096,133.849,64.3278,994
3181,96.5381,134.583,62.8843,994
3182,98.5429,134.612,60.7165,994
3183,101.525,135.271,60.0337,994
3184,104.59,136.083,60.2766,994
3185,107.591,136.874,61.0079,994
3186,110.508,137.614,62.0705,994
3187,100.244,132.511,41.884,1238
3188,99.344,129.093,42.1361,1238
3189,98.4588,125.669,41.9506,1238
3190,97.6031,122.299,41.2999,1238
3191,96.4625,119.232,40.0066,1238
3192,94.8255,116.551,38.4095,1238
3193,92.6016,114.383,36.7633,1238
3194,89.6687,113.153,35.486,1238
3195,86.4554,113.554,35.2014,1238
3196,85.5205,115.741,36.7822,1238
3197,86.6028,118.095,39.1865,1238
3198,88.0973,120.227,41.5792,1238
3199,90.0586,122.132,43.7868,1238
3200,92.0245,123.058,44.5723,1238
3201,91.4375,120.853,41.8914,1238
3202,90.2271,118.49,39.5499,1238
3203,88.7591,116.034,37.461,1238
3204,87.1819,113.519,35.5253,1238
3205,100.244,132.511,41.884,83
3206,98.9647,130.278,44.0309,83
3207,96.9606,128.164,45.6659,83
3208,95.0022,127.195,48.1325,83
3209,93.9316,128.159,51.116,83
3210,93.0835,129.556,54.038,83
3211,94.2894,130.629,56.7984,83
3212,95.7911,131.704,59.5917,83
3213,95.5095,133.163,62.3314,83
3214,94.3346,134.631,65.1014,83
3215,93.1424,135.923,67.9535,83
3216,91.9928,137.098,70.8723,83
3217,91.0757,138.195,73.8904,83
3218,90.8293,139.266,77.0208,83
3219,91.6094,140.143,80.0909,83
3220,93.5269,140.532,82.8064,83
3221,95.7837,140.788,85.2661,83
3222,98.3748,140.907,87.3879,83
3223,100.244,132.511,41.884,43
3224,100.297,132.131,46.1374,43
3225,100.07,132.285,50.3958,43
3226,97.8545,131.989,53.9161,43
3227,94.3485,131.821,56.3181,43
3228,91.13,132.378,59.0484,43
3229,88.0564,133.337,61.8499,43
3230,85.0484,134.372,64.6992,43
3231,82.0808,135.407,67.5907,43
3232,79.4149,136.445,70.7438,43
3233,77.2497,137.459,74.2666,43
3234,75.4908,138.427,78.033,43
3235,73.2127,139.449,81.2916,43
3236,69.5823,140.625,82.9775,43
3237,65.9956,141.761,82.401,43
3238,64.0149,142.583,78.7078,43
3239,62.1036,143.387,74.9746,43
3240,60.3529,144.149,71.1542,43
3241,100.244,132.511,41.884,707
3242,98.8543,129.001,42.0475,707
3243,97.8889,125.427,42.7573,707
3244,98.7455,122.512,44.6946,707
3245,101.677,122.214,46.9469,707
3246,104.938,121.89,48.8133,707
3247,108.279,121.017,50.3,707
3248,111.574,119.577,51.4056,707
3249,114.62,117.497,51.963,707
3250,117.128,114.775,51.7215,707
3251,119.023,111.7,50.6614,707
3252,120.699,108.745,49.0502,707
3253,121.48,109.199,47.841,707
3254,121.158,112.892,47.3308,707
3255,121.647,116.264,46.4379,707
3256,124.375,118.836,46.6001,707
3257,127.541,120.793,47.2214,707
3258,130.84,122.381,48.1536,707
3259,100.244,132.511,41.884,3
3260,100.073,131.886,45.943,3
3261,99.2296,131.588,49.9494,3
3262,96.8473,131.181,53.2026,3
3263,93.7514,131.21,55.8855,3
3264,90.8852,131.987,58.7011,3
3265,88.1177,133.101,61.5264,3
3266,85.3547,134.217,64.3573,3
3267,82.5894,135.262,67.2131,3
3268,80.0047,136.28,70.2334,3
3269,77.789,137.276,73.5383,3
3270,75.9824,138.219,77.1001,3
3271,74.0241,139.158,80.4951,3
3272,70.909,140.191,82.9028,3
3273,67.4784,141.137,84.7285,3
3274,65.496,141.541,88.2909,3
3275,64.2471,141.72,92.2013,3
3276,63.3678,141.805,96.2157,3
3277,100.244,132.511,41.884,65
3278,98.4378,129.09,42.2961,65
3279,96.561,125.737,42.8938,65
3280,94.6737,124.04,45.3605,65
3281,93.9003,125.972,48.6471,65
3282,92.8515,128.215,51.6472,65
3283,93.5559,130.059,54.9529,65
3284,95.4588,131.19,58.1098,65
3285,98.0489,131.737,60.9323,65
3286,101.032,131.956,63.4045,65
3287,104.377,131.945,65.3483,65
3288,108,131.662,66.6793,65
3289,111.75,131.17,67.5803,65
3290,115.44,130.833,68.6485,65
3291,118.867,130.91,70.4512,65
3292,121.937,131.078,72.8288,65
3293,124.793,131.225,75.4653,65
3294,127.525,131.303,78.2333,65
3295,100.244,132.511,41.884,28
3296,97.5311,129.232,41.7629,28
3297,94.3027,126.525,41.2198,28
3298,90.8316,124.193,40.4431,28
3299,86.8027,123.414,39.9026,28
3300,82.5664,123.373,39.4959,28
3301,78.326,123.444,39.1211,28
3302,74.0795,123.576,38.9562,28
3303,69.8264,123.743,39.0541,28
3304,65.7328,123.565,38.6684,28
3305,64.1424,121.966,36.0321,28
3306,64.7366,119.945,32.3914,28
3307,63.2019,118.944,28.9262,28
3308,59.9608,118.851,26.2127,28
3309,56.253,119.41,24.7096,28
3310,52.2971,120.947,25.046,28
3311,48.3754,122.545,25.4821,28
3312,44.5191,124.245,26.0893,28
3313,100.244,132.511,41.884,746
3314,99.1516,128.371,42.2321,746
3315,99.2912,124.296,43.4855,746
3316,101.748,122.258,45.996,746
3317,105.073,121.964,48.6529,746
3318,108.549,121.952,51.1744,746
3319,112.231,121.034,53.0422,746
3320,115.356,118.384,53.1749,746
3321,117.19,114.859,51.9038,746
3322,118.143,111.143,49.9993,746
3323,118.68,107.44,47.8964,746
3324,118.685,103.788,45.6832,746
3325,117.801,100.296,43.3888,746
3326,116.191,97.6531,40.7933,746
3327,115.093,98.6735,37.3699,746
3328,115.923,102.398,35.3994,746
3329,117.003,105.971,33.3684,746
3330,118.88,108.213,30.2218,746
3331,127.525,131.303,78.2333,76
3332,130.216,128.377,76.1776,76
3333,133.594,125.515,75.8907,76
3334,136.311,123.521,78.5894,76
3335,138.331,122.132,82.314,76
3336,139.513,120.967,86.4469,76
3337,142.187,119.06,89.006,76
3338,145.862,116.728,89.8097,76
3339,149.607,114.311,89.7107,76
3340,152.982,111.945,88.2542,76
3341,155.858,109.62,85.7617,76
3342,158.372,107.281,82.8975,76
3343,161.254,105.15,81.3313,76
3344,164.957,103.861,83.1476,76
3345,167.739,103.977,86.5174,76
3346,168.907,105.257,90.6138,76
3347,169.016,106.998,94.7317,76
3348,168.64,108.861,98.7827,76
3349,127.525,131.303,78.2333,51
3350,125.144,131.005,74.5727,51
3351,122.672,130.679,70.9756,51
3352,120.311,130.019,67.353,51
3353,119.133,127.77,63.9303,51
3354,118.153,125.045,60.6493,51
3355,117.444,122.036,57.5696,51
3356,117.264,118.675,54.8,51
3357,117.613,115.053,52.3934,51
3358,118.152,111.317,50.1801,51
3359,118.831,107.592,48.0194,51
3360,120.808,104.702,46.7492,51
3361,125.009,104.511,47.8804,51
3362,129.135,104.505,49.2409,51
3363,133.273,103.53,50.2059,51
3364,137.268,101.838,50.5143,51
3365,140.757,99.2861,49.9327,51
3366,143.462,96.1188,48.5879,51
3367,127.525,131.303,78.2333,2
3368,130.296,128.493,77.1073,2
3369,133.559,126.063,76.6321,2
3370,136.845,123.701,77.1836,2
3371,139.034,121.909,79.9977,2
3372,140.511,120.61,83.5771,2
3373,142.314,119.111,86.9212,2
3374,144.26,117.373,90.0865,2
3375,145.909,115.55,93.3624,2
3376,147.111,113.776,96.8518,2
3377,148.165,111.978,100.384,2
3378,149.014,110.233,103.968,2
3379,149.074,108.916,107.825,2
3380,148.42,108.057,111.773,2
3381,147.517,107.513,115.725,2
3382,147.471,106.866,119.754,2
3383,148.43,105.75,123.578,2
3384,149.605,103.93,127.064,2
3385,127.525,131.303,78.2333,4
3386,124.391,131.262,75.4597,4
3387,120.992,131.274,73.0197,4
3388,117.335,131.358,70.9922,4
3389,113.478,131.532,69.3883,4
3390,109.6,131.788,67.8344,4
3391,105.946,131.835,65.8293,4
3392,102.487,131.69,63.4816,4
3393,99.3369,131.305,60.7786,4
3394,96.1103,131.107,58.1845,4
3395,92.4403,131.885,56.8701,4
3396,88.5934,133.525,56.9642,4
3397,84.7563,135.169,57.2672,4
3398,80.8796,136.633,57.2804,4
3399,77.0546,137.463,56.0373,4
3400,73.9233,137.368,53.2717,4
3401,71.2318,136.996,50.0919,4
3402,69.0117,136.456,46.5848,4
3403,118.639,131.941,104.203,95
3404,119.84,129.145,106.787,95
3405,120.904,126.591,109.661,95
3406,121.954,124.087,112.587,95
3407,123.298,121.289,115.072,95
3408,124.418,118.348,117.516,95
3409,124.702,115.47,120.201,95
3410,123.805,112.914,123.054,95
3411,122.833,110.327,125.862,95
3412,124.817,109.348,125.979,95
3413,128.232,110.083,124.102,95
3414,131.588,110.97,122.159,95
3415,135.195,111.327,120.532,95
3416,138.962,110.942,119.502,95
3417,142.653,109.613,119.633,95
3418,145.779,107.9,121.351,95
3419,148.024,105.981,124.025,95
3420,149.605,103.93,127.064,95
3421,118.639,131.941,104.203,2
3422,115.697,130.316,106.691,2
3423,111.784,129.62,107.857,2
3424,108.108,128.517,109.478,2
3425,106.43,126.267,112.402,2
3426,105.721,123.743,115.64,2
3427,104.916,121.219,118.87,2
3428,103.792,118.742,122.043,2
3429,102.367,116.338,125.149,2
3430,100.925,113.959,128.266,2
3431,101.069,111.677,131.232,2
3432,104.284,110.117,133.006,2
3433,106.355,108.797,134.845,2
3434,104.721,106.856,138.059,2
3435,102.236,104.719,140.636,2
3436,100.25,102.179,143.295,2
3437,98.5758,99.4354,145.969,2
3438,97.1608,96.5419,148.636,2
3439,100.999,128.641,122.244,985
3440,100.74,126.334,124.186,985
3441,100.774,123.969,126.072,985
3442,101.138,121.567,127.871,985
3443,102.006,119.162,129.452,985
3444,103.107,116.725,130.869,985
3445,104.156,114.209,132.182,985
3446,104.676,111.604,133.354,985
3447,103.262,109.395,134.071,985
3448,101.916,109.984,133.132,985
3449,104.327,109.894,133.771,985
3450,103.86,109.34,135.617,985
3451,101.445,109.938,136.557,985
3452,98.8018,111.402,136.453,985
3453,96.2053,112.937,136.195,985
3454,93.5879,114.432,135.966,985
3455,90.8692,115.733,136.05,985
3456,88.0537,116.632,136.704,985
3457,100.999,128.641,122.244,156
3458,100.286,126.182,124.491,156
3459,99.7262,123.666,126.718,156
3460,99.3874,121.079,128.905,156
3461,100.371,118.445,130.534,156
3462,102.029,115.716,131.713,156
3463,103.239,112.767,132.814,156
3464,102.98,109.82,133.946,156
3465,101.035,108.32,134.25,156
3466,101.374,110.3,132.78,156
3467,104.263,110.155,133.151,156
3468,107.14,108.982,134.49,156
3469,110.022,107.848,135.882,156
3470,113.203,107.103,136.646,156
3471,116.187,106.134,137.326,156
3472,118.265,104.016,138.979,156
3473,119.91,101.685,140.835,156
3474,121.255,99.2489,142.801,156
3475,100.999,128.641,122.244,59
3476,100.058,125.158,125.206,59
3477,99.9163,121.548,128.153,59
3478,100.085,117.912,131.075,59
3479,101.867,114.24,133.145,59
3480,105.321,111.397,133.432,59
3481,109.526,110.2,132.101,59
3482,113.817,109.813,130.325,59
3483,118.07,109.826,128.409,59
3484,122.247,110.203,126.37,59
3485,126.356,110.83,124.248,59
3486,130.465,111.49,122.133,59
3487,134.64,112.014,120.117,59
3488,138.787,112.529,118.062,59
3489,142.006,113.772,115.377,59
3490,142.662,116.426,111.593,59
3491,143.393,119.079,107.823,59
3492,144.409,121.723,104.113,59
3493,100.999,128.641,122.244,123
3494,100.352,126.046,124.545,123
3495,100.012,123.373,126.819,123
3496,100.029,120.63,129.031,123
3497,101.4,117.941,130.574,123
3498,102.867,115.046,131.871,123
3499,103.428,111.884,133.223,123
3500,102.716,108.798,134.503,123
3501,100.912,107.441,134.723,123
3502,100.934,109.754,133.033,123
3503,103.698,110.26,132.957,123
3504,105.967,108.904,134.744,123
3505,105.68,107.052,137.412,123
3506,103.901,105.165,139.788,123
3507,101.949,103.22,141.986,123
3508,100.188,101.1,144.187,123
3509,98.5895,98.872,146.406,123
3510,97.1608,96.5419,148.636,123
3511,85.3266,138.744,108.263,1
3512,83.0691,136.387,111.212,1
3513,81.0364,133.862,114.183,1
3514,79.1332,131.247,117.163,1
3515,80.197,128.084,119.569,1
3516,82.3993,124.923,121.674,1
3517,85.0518,122.041,123.654,1
3518,88.0637,119.464,125.546,1
3519,91.2993,117.103,127.357,1
3520,94.6425,114.859,129.126,1
3521,98.0732,112.735,130.872,1
3522,101.735,110.947,132.471,1
3523,105.639,109.589,133.954,1
3524,109.431,108.195,135.628,1
3525,113.586,107.162,136.589,1
3526,117.279,105.328,137.961,1
3527,119.714,102.444,140.202,1
3528,121.255,99.2489,142.801,1
3529,63.3678,141.805,96.2157,21
3530,63.3008,139.321,99.6644,21
3531,62.6155,136.824,103.031,21
3532,61.5893,134.261,106.26,21
3533,58.8838,131.504,107.534,21
3534,55.5297,128.977,107.363,21
3535,52.0329,126.659,106.692,21
3536,48.5215,124.376,105.967,21
3537,45.0542,122,105.344,21
3538,41.6222,119.546,104.829,21
3539,38.0935,117.393,104.03,21
3540,34.4013,115.703,102.782,21
3541,30.7388,113.784,101.841,21
3542,27.1661,111.567,101.228,21
3543,23.7141,109.794,100.111,21
3544,21.3349,111.062,96.8569,21
3545,19.7641,113.233,93.5611,21
3546,18.5807,115.783,90.3722,21
3547,100.244,132.511,41.884,72
3548,98.5095,128.415,41.978,72
3549,96.9136,124.311,41.3715,72
3550,95.7835,120.255,39.9768,72
3551,94.8969,116.333,38.0826,72
3552,92.1563,113.775,36.1182,72
3553,88.1163,112.938,34.8043,72
3554,83.8114,113.278,33.8524,72
3555,79.5501,114.282,33.1163,72
3556,75.3484,115.644,32.6045,72
3557,71.191,117.152,32.1241,72
3558,67.0931,118.466,31.1725,72
3559,63.5541,118.809,28.8423,72
3560,61.2363,117.894,25.221,72
3561,60.3591,116.231,21.3564,72
3562,61.5876,113.934,17.7496,72
3563,62.978,111.633,14.2049,72
3564,64.6017,109.332,10.7603,72
3565,100.244,132.511,41.884,10
3566,97.2373,129.526,41.9902,10
3567,93.8549,127.046,41.4913,10
3568,90.3134,124.879,40.6672,10
3569,86.3818,123.725,39.9687,10
3570,82.1921,123.452,39.4636,10
3571,77.9755,123.462,39.0403,10
3572,73.7538,123.538,38.7932,10
3573,69.5302,123.767,39.0422,10
3574,65.3293,123.987,39.5555,10
3575,62.4117,122.822,36.9529,10
3576,59.6211,124.444,38.2298,10
3577,57.007,126.536,40.8272,10
3578,54.4432,128.497,43.5691,10
3579,52.0346,130.351,46.5149,10
3580,49.7465,132.176,49.5711,10
3581,46.9078,133.884,52.0081,10
3582,42.8353,135.026,52.2727,10
3583,100.244,132.511,41.884,85
3584,99.421,128.56,42.2677,85
3585,98.8851,124.546,42.427,85
3586,97.8653,120.748,41.5751,85
3587,96.1091,117.695,39.6549,85
3588,93.7981,115.116,37.5701,85
3589,91.0092,112.94,35.6165,85
3590,87.868,111.057,33.8952,85
3591,85.4084,108.556,32.136,85
3592,84.7669,105.182,30.3926,85
3593,85.5776,101.506,28.8972,85
3594,86.6692,97.8317,27.5898,85
3595,88.0846,94.1922,26.5216,85
3596,89.8323,90.6237,25.7267,85
3597,91.8468,87.225,25.3061,85
3598,95.2335,85.9573,26.9571,85
3599,98.3531,86.3457,29.5147,85
3600,101.303,87.0044,32.2168,85
3601,110.508,137.614,62.0705,2
3602,105.729,136.209,59.8533,2
3603,100.562,134.888,58.7892,2
3604,96.8077,132.086,56.2694,2
3605,95.0338,128.48,52.6675,2
3606,93.6883,124.86,48.8212,2
3607,92.1577,121.378,44.919,2
3608,90.3656,118.04,41.0012,2
3609,87.7978,115.08,37.2862,2
3610,83.7574,113.649,34.4581,2
3611,78.6427,114.362,32.9458,2
3612,73.5324,116.072,32.1916,2
3613,68.5691,117.809,31.2012,2
3614,64.0561,118.323,28.3648,2
3615,61.0165,117.413,24.1516,2
3616,60.9646,114.972,19.3447,2
3617,62.61,112.14,14.988,2
3618,64.6017,109.332,10.7603,2
3619,127.525,131.303,78.2333,27
3620,129.488,128.507,75.427,27
3621,131.668,125.65,72.8556,27
3622,133.79,122.792,70.2351,27
3623,135.425,120.045,67.2027,27
3624,137.387,117.054,64.667,27
3625,140.119,113.85,63.8014,27
3626,143.4,111.334,64.8176,27
3627,146.812,109.549,66.9548,27
3628,150.15,108.101,69.459,27
3629,153.468,106.837,72.0919,27
3630,156.732,105.645,74.8201,27
3631,159.915,104.434,77.6314,27
3632,163.294,103.249,80.1973,27
3633,166.515,102.893,83.1929,27
3634,170.303,102.461,84.9708,27
3635,174.144,101.054,83.3371,27
3636,177.318,99.551,80.6526,27
3637,127.525,131.303,78.2333,1
3638,123.383,131.358,75.5138,1
3639,118.832,131.875,73.6475,1
3640,114.04,132.868,73.1799,1
3641,109.44,134.075,74.3459,1
3642,105.566,135.218,77.1009,1
3643,103.105,135.45,81.2085,1
3644,100.829,135.294,85.5878,1
3645,97.3634,135.384,88.9113,1
3646,92.8003,135.89,89.7262,1
3647,88.0788,136.627,88.5136,1
3648,83.5891,137.373,86.5685,1
3649,79.1674,138.196,84.5243,1
3650,74.5209,139.289,83.3235,1
3651,69.8531,140.559,83.6665,1
3652,66.2567,141.486,86.7756,1
3653,64.4695,141.758,91.3842,1
3654,63.3678,141.805,96.2157,1
3655,118.639,131.941,104.203,11
3656,121.595,129.996,101.226,11
3657,124.472,128.4,97.9794,11
3658,127.625,126.727,95.0465,11
3659,131.12,124.881,92.6671,11
3660,134.957,122.884,91.098,11
3661,138.953,120.73,90.3174,11
3662,142.965,118.456,90.1959,11
3663,146.928,116.084,90.14,11
3664,150.727,113.632,89.3844,11
3665,154.188,111.149,87.6474,11
3666,157.253,108.678,85.2367,11
3667,160.34,106.243,83.0587,11
3668,164.236,104.18,83.1948,11
3669,167.562,103.828,86.2063,11
3670,168.897,104.913,90.4677,11
3671,169.073,106.662,94.7384,11
3672,168.64,108.861,98.7827,11
3673,118.639,131.941,104.203,34
3674,118.942,129.25,107.389,34
3675,120.204,126.576,110.328,34
3676,121.79,123.901,113.121,34
3677,123.47,120.908,115.491,34
3678,124.958,117.814,117.871,34
3679,125.554,114.776,120.589,34
3680,124.592,112.115,123.53,34
3681,122.481,109.918,126.352,34
3682,119.411,108.732,128.618,34
3683,115.572,108.745,130.268,34
3684,111.693,108.985,131.809,34
3685,108.477,108.988,133.647,34
3686,109.825,107.436,136.458,34
3687,113.867,106.593,136.902,34
3688,117.42,104.869,138.117,34
3689,119.86,102.237,140.231,34
3690,121.255,99.2489,142.801,34
3691,100.999,128.641,122.244,1
3692,100.589,130.077,118.096,1
3693,100.891,131.299,113.875,1
3694,101.165,132.327,109.598,1
3695,100.594,132.988,105.299,1
3696,99.5845,133.497,101.04,1
3697,98.422,134.185,96.8465,1
3698,95.9418,134.994,93.5109,1
3699,92.3055,135.777,91.2021,1
3700,88.2743,136.491,89.6062,1
3701,84.1488,137.146,88.2052,1
3702,80.0935,137.781,86.5979,1
3703,76.2769,138.73,84.7065,1
3704,72.7739,140.279,82.5709,1
3705,68.9965,141.537,80.7973,1
3706,65.9534,142.506,77.7627,1
3707,63.1803,143.347,74.4405,1
3708,60.3529,144.149,71.1542,1
3709,100.999,128.641,122.244,2
3710,98.071,129.727,119.616,2
3711,94.284,130.287,118.281,2
3712,90.2575,130.422,117.692,2
3713,86.8546,128.91,118.958,2
3714,83.5051,126.955,120.21,2
3715,79.8488,125.281,120.519,2
3716,76.0025,124.546,119.668,2
3717,72.0665,124.016,118.781,2
3718,68.0934,123.286,118.21,2
3719,64.1272,122.441,117.75,2
3720,60.1801,121.487,117.35,2
3721,56.2282,120.56,116.981,2
3722,52.2075,120.152,116.542,2
3723,48.3185,120.7,115.802,2
3724,45.2776,122.739,114.039,2
3725,42.8538,125.034,111.697,2
3726,40.1252,126.821,109.243,2
3727,64.4935,129.925,122.756,2736
3728,64.4935,129.925,122.756,2736
3729,64.4935,129.925,122.756,2736
3730,64.4935,129.925,122.756,2736
3731,64.4935,129.925,122.756,2736
3732,64.4935,129.925,122.756,2736
3733,64.4935,129.925,122.756,2736
3734,64.4935,129.925,122.756,2736
3735,64.4935,129.925,122.756,2736
3736,64.4935,129.925,122.756,2736
3737,64.4935,129.925,122.756,2736
3738,64.4935,129.925,122.756,2736
3739,64.4935,129.925,122.756,2736
3740,64.4935,129.925,122.756,2736
3741,64.4935,129.925,122.756,2736
3742,64.4935,129.925,122.756,2736
3743,64.4935,129.925,122.756,2736
3744,64.4935,129.925,122.756,2736
3745,64.4935,129.925,122.756,13
3746,68.2422,130.031,121.425,13
3747,72.1184,129.623,120.661,13
3748,75.9275,128.548,120.519,13
3749,79.2451,126.561,121.212,13
3750,82.3956,124.896,120.14,13
3751,83.4819,126.138,116.8,13
3752,85.4774,127.586,113.756,13
3753,87.909,128.901,110.895,13
3754,90.4635,130.111,108.095,13
3755,93.2113,131.213,105.443,13
3756,96.2844,132.22,103.154,13
3757,99.7241,132.742,102.792,13
3758,103.286,132.508,104.535,13
3759,106.93,132.03,105.884,13
3760,110.896,131.876,105.937,13
3761,114.825,131.864,105.336,13
3762,118.639,131.941,104.203,13
3763,64.4935,129.925,122.756,844
3764,67.0851,129.918,121.971,844
3765,69.7084,129.757,121.323,844
3766,72.3405,129.274,120.98,844
3767,74.8999,128.43,120.925,844
3768,77.3627,127.32,121.053,844
3769,79.6645,125.926,121.131,844
3770,81.402,124.848,120.358,844
3771,81.125,125.073,118.684,844
3772,78.9239,125.17,119.294,844
3773,80.8917,126.587,119.485,844
3774,83.1748,127.962,119.111,844
3775,84.7782,129.671,117.988,844
3776,85.636,131.568,116.289,844
3777,85.9377,133.442,114.384,844
3778,85.8175,135.25,112.372,844
3779,85.5952,137.008,110.325,844
3780,85.3266,138.744,108.263,844
3781,64.4935,129.925,122.756,710
3782,66.9645,130.074,121.746,710
3783,69.4698,130.177,120.82,710
3784,72.0434,130.165,120.109,710
3785,74.6417,130.093,119.484,710
3786,77.1419,129.475,119.307,710
3787,79.4267,128.187,119.723,710
3788,81.3414,126.504,120.426,710
3789,82.1387,124.694,120.962,710
3790,79.6172,124.48,120.773,710
3791,80.8216,124.253,122.209,710
3792,82.8687,123.842,123.866,710
3793,84.3373,122.955,125.818,710
3794,85.0407,121.573,127.964,710
3795,85.3819,120.035,130.124,710
3796,85.8162,118.579,132.311,710
3797,86.6971,117.412,134.537,710
3798,88.0537,116.632,136.704,710
3799,64.4935,129.925,122.756,729
3800,67.442,128.054,122.165,729
3801,70.5087,126.795,123.354,729
3802,73.5799,125.56,124.614,729
3803,76.7532,124.226,125.409,729
3804,79.9188,122.688,125.707,729
3805,80.4365,123.004,123.181,729
3806,79.6944,124.694,120.198,729
3807,78.1529,126.51,117.62,729
3808,76.0099,128.184,115.37,729
3809,73.6719,129.762,113.229,729
3810,71.2016,131.19,111.139,729
3811,68.5192,132.387,109.167,729
3812,65.9831,133.655,107.121,729
3813,64.3018,135.49,104.657,729
3814,63.6068,137.611,101.915,729
3815,63.3997,139.743,99.0953,729
3816,63.3678,141.805,96.2157,729
3817,64.4935,129.925,122.756,27
3818,67.9431,129.907,121.356,27
3819,71.582,129.323,120.962,27
3820,75.105,128.165,121.106,27
3821,78.3118,126.4,121.682,27
3822,81.2407,125.197,120.306,27
3823,82.9885,125.937,117.359,27
3824,84.8799,127.251,114.467,27
3825,87.1208,128.515,111.778,27
3826,89.5104,129.685,109.177,27
3827,91.9702,130.754,106.596,27
3828,94.4747,131.761,104.036,27
3829,97.3507,132.783,102.057,27
3830,99.506,134.121,100.479,27
3831,98.8426,136.011,97.3429,27
3832,98.2789,137.747,94.1009,27
3833,98.0527,139.394,90.7738,27
3834,98.3748,140.907,87.3879,27
3835,64.4935,129.925,122.756,284
3836,67.7626,130.023,121.678,284
3837,71.0992,129.808,120.868,284
3838,74.4456,129.195,120.396,284
3839,77.558,127.857,120.571,284
3840,80.4181,126.008,121.026,284
3841,82.2297,125.163,119.752,284
3842,80.0247,124.988,118.799,284
3843,76.6239,124.475,118.947,284
3844,76.7511,124.738,119.591,284
3845,79.9834,125.732,120.166,284
3846,83.0145,127.186,119.882,284
3847,85.8929,128.792,118.925,284
3848,88.888,130.083,117.858,284
3849,92.0821,130.612,117.63,284
3850,95.2881,130.072,118.754,284
3851,98.3279,129.433,120.22,284
3852,100.999,128.641,122.244,284
3853,64.4935,129.925,122.756,869
3854,62.7502,130.223,119.328,869
3855,61.2509,130.551,115.789,869
3856,59.7427,130.711,112.244,869
