id,pos_x,pos_y,pos_z,area
2865,112.462,75.202,150.764,18
2866,66.0967,107.108,140.457,11
2867,54.4733,105.513,132.129,11
2868,42.8499,103.919,123.8,11
2869,31.2265,102.324,115.472,11
2870,19.6031,100.729,107.144,11
2871,40.2793,107.619,127.496,15
2872,50.7409,99.9568,133.71,15
2873,61.2025,92.2943,139.925,15
2874,71.6642,84.6318,146.139,15
2875,82.1258,76.9693,152.354,15
2876,40.2793,107.619,127.496,110
2877,34.8546,109.66,118.215,110
2878,29.43,111.701,108.934,110
2879,24.0054,113.742,99.653,110
2880,18.5807,115.783,90.3722,110
2881,40.2793,107.619,127.496,1
2882,54.4996,104.85,132.781,1
2883,68.72,102.081,138.066,1
2884,82.9404,99.3112,143.351,1
2885,97.1608,96.5419,148.636,1
2886,40.2793,107.619,127.496,40
2887,33.3565,98.9765,121.099,40
2888,26.4337,90.3337,114.703,40
2889,19.5109,81.691,108.306,40
2890,12.5881,73.0482,101.91,40
2891,40.1252,126.821,109.243,1
2892,32.037,109.339,103.678,1
2893,23.9489,91.8563,98.1132,1
2894,15.8608,74.374,92.5485,1
2895,7.7727,56.8916,86.9837,1
2896,18.5807,115.783,90.3722,63
2897,17.0826,105.099,93.2566,63
2898,15.5844,94.4154,96.1411,63
2899,14.0862,83.7318,99.0255,63
2900,12.5881,73.0482,101.91,63
2901,18.5807,115.783,90.3722,4
2902,15.8787,101.06,89.5251,4
2903,13.1767,86.3372,88.6779,4
2904,10.4747,71.6144,87.8308,4
2905,7.7727,56.8916,86.9837,4
2906,18.5807,115.783,90.3722,51
2907,14.3227,106.782,84.3436,51
2908,10.0646,97.7807,78.315,51
2909,5.80653,88.7797,72.2864,51
2910,1.54845,79.7788,66.2578,51
2911,14.6976,116.993,67.1432,5
2912,16.5399,107.459,56.2439,5
2913,18.3822,97.9246,45.3446,5
2914,20.2246,88.3904,34.4453,5
2915,22.0669,78.8562,23.5459,5
2916,20.5317,117.003,46.5263,1
2917,25.4301,119.457,62.2054,1
2918,30.3284,121.912,77.8846,1
2919,35.2268,124.366,93.5637,1
2920,40.1252,126.821,109.243,1
2921,20.5317,117.003,46.5263,93
2922,15.7859,107.697,51.4592,93
2923,11.0401,98.3909,56.3921,93
2924,6.29427,89.0848,61.3249,93
2925,1.54845,79.7788,66.2578,93
2926,20.5317,117.003,46.5263,81
2927,20.9155,107.466,40.7812,81
2928,21.2993,97.9296,35.0361,81
2929,21.6831,88.3929,29.291,81
2930,22.0669,78.8562,23.5459,81
2931,20.5317,117.003,46.5263,1
2932,37.1943,116.132,43.776,1
2933,53.8568,115.261,41.0258,1
2934,70.5193,114.39,38.2756,1
2935,87.1819,113.519,35.5253,1
2936,20.5317,117.003,46.5263,3
2937,26.8063,106.625,36.7055,3
2938,33.0808,96.2461,26.8847,3
2939,39.3553,85.8677,17.064,3
2940,45.6298,75.4893,7.24321,3
2941,44.5191,124.245,26.0893,1
2942,38.0345,122.129,42.16,1
2943,31.5499,120.014,58.2307,1
2944,25.0653,117.898,74.3015,1
2945,18.5807,115.783,90.3722,1
2946,87.1819,113.519,35.5253,4
2947,76.7939,104.012,28.4548,4
2948,66.4059,94.5041,21.3843,4
2949,56.0178,84.9967,14.3137,4
2950,45.6298,75.4893,7.24321,4
2951,118.88,108.213,30.2218,2
2952,100.29,112.221,29.1887,2
2953,81.6998,116.229,28.1555,2
2954,63.1094,120.237,27.1224,2
2955,44.5191,124.245,26.0893,2
2956,152.853,118.892,69.2271,8
2957,160.542,105.48,73.2109,8
2958,168.232,92.0679,77.1946,8
2959,175.921,78.6559,81.1784,8
2960,183.61,65.2439,85.1621,8
2961,168.64,108.861,98.7827,1705
2962,168.64,108.861,98.7827,1705
2963,168.64,108.861,98.7827,1705
2964,168.64,108.861,98.7827,1705
2965,168.64,108.861,98.7827,1705
2966,168.64,108.861,98.7827,665
2967,162.582,112.076,100.115,665
2968,156.525,115.292,101.448,665
2969,150.467,118.508,102.78,665
2970,144.409,121.723,104.113,665
2971,168.64,108.861,98.7827,652
2972,170.173,102.376,103.107,652
2973,171.705,95.8918,107.432,652
2974,173.238,89.4073,111.757,652
2975,174.77,82.9227,116.081,652
2976,168.64,108.861,98.7827,404
2977,164.693,111.369,91.3938,404
2978,160.747,113.876,84.0049,404
2979,156.8,116.384,76.616,404
2980,152.853,118.892,69.2271,404
2981,168.64,108.861,98.7827,844
2982,170.81,106.533,94.2502,844
2983,172.979,104.206,89.7177,844
2984,175.149,101.878,85.1851,844
2985,177.318,99.551,80.6526,844
2986,168.64,108.861,98.7827,415
2987,163.882,107.628,105.853,415
2988,159.123,106.396,112.923,415
2989,154.364,105.163,119.993,415
2990,149.605,103.93,127.064,415
2991,168.64,108.861,98.7827,56
2992,158.362,114.471,93.6454,56
2993,148.083,120.082,88.508,56
2994,137.804,125.692,83.3706,56
2995,127.525,131.303,78.2333,56
2996,168.64,108.861,98.7827,11
2997,156.14,114.631,100.138,11
2998,143.64,120.401,101.493,11
2999,131.14,126.171,102.848,11
3000,118.639,131.941,104.203,11
3001,168.64,108.861,98.7827,68
3002,168.772,103.577,89.6151,68
3003,168.903,98.2923,80.4474,68
3004,169.035,93.008,71.2798,68
3005,169.166,87.7237,62.1121,68
3006,168.64,108.861,98.7827,76
3007,172.383,97.9567,95.3776,76
3008,176.125,87.0524,91.9724,76
3009,179.868,76.1481,88.5673,76
3010,183.61,65.2439,85.1621,76
3011,149.605,103.93,127.064,630
3012,142.707,107.405,127.288,630
3013,135.809,110.879,127.513,630
3014,128.911,114.354,127.738,630
3015,122.013,117.828,127.962,630
3016,149.605,103.93,127.064,810
3017,148.306,108.378,121.326,810
3018,147.007,112.827,115.588,810
3019,145.708,117.275,109.851,810
3020,144.409,121.723,104.113,810
3021,149.605,103.93,127.064,2689
3022,149.605,103.93,127.064,2689
3023,149.605,103.93,127.064,2689
3024,149.605,103.93,127.064,2689
3025,149.605,103.93,127.064,2689
3026,149.605,103.93,127.064,549
3027,142.517,102.76,130.998,549
3028,135.43,101.59,134.932,549
3029,128.342,100.419,138.867,549
3030,121.255,99.2489,142.801,549
3031,149.605,103.93,127.064,407
3032,154.364,105.163,119.993,407
3033,159.123,106.396,112.923,407
3034,163.882,107.628,105.853,407
3035,168.64,108.861,98.7827,407
3036,149.605,103.93,127.064,67
3037,141.864,110.933,121.348,67
3038,134.122,117.936,115.633,67
3039,126.381,124.938,109.918,67
3040,118.639,131.941,104.203,67
3041,149.605,103.93,127.064,4
3042,144.085,110.773,114.856,4
3043,138.565,117.616,102.648,4
3044,133.045,124.46,90.4408,4
3045,127.525,131.303,78.2333,4
3046,149.605,103.93,127.064,697
3047,147.59,97.4473,131.129,697
3048,145.575,90.9644,135.195,697
3049,143.561,84.4815,139.261,697
3050,141.546,77.9986,143.326,697
3051,149.605,103.93,127.064,7
3052,134.217,107.106,129.474,7
3053,118.829,110.281,131.884,7
3054,103.442,113.457,134.294,7
3055,88.0537,116.632,136.704,7
3056,149.605,103.93,127.064,10
3057,137.454,110.108,125.859,10
3058,125.302,116.286,124.654,10
3059,113.151,122.463,123.449,10
3060,100.999,128.641,122.244,10
3061,149.605,103.93,127.064,7
3062,145.51,89.9226,130.649,7
3063,141.415,75.9149,134.234,7
3064,137.321,61.9072,137.819,7
3065,133.226,47.8995,141.405,7
3066,149.605,103.93,127.064,11
3067,136.494,102.083,132.457,11
3068,123.383,100.236,137.85,11
3069,110.272,98.389,143.243,11
3070,97.1608,96.5419,148.636,11
3071,122.013,117.828,127.962,3
3072,135.202,109.102,124.992,3
3073,148.391,100.375,122.022,3
3074,161.581,91.6491,119.052,3
3075,174.77,82.9227,116.081,3
3076,121.255,99.2489,142.801,154
3077,116.191,106.597,137.662,154
3078,111.127,113.945,132.522,154
3079,106.063,121.293,127.383,154
3080,100.999,128.641,122.244,154
3081,121.255,99.2489,142.801,2430
3082,121.255,99.2489,142.801,2430
3083,121.255,99.2489,142.801,2430
3084,121.255,99.2489,142.801,2430
3085,121.255,99.2489,142.801,2430
3086,121.255,99.2489,142.801,848
3087,115.231,98.5721,144.26,848
3088,109.208,97.8954,145.719,848
3089,103.184,97.2186,147.178,848
3090,97.1608,96.5419,148.636,848
3091,121.255,99.2489,142.801,950
3092,121.444,103.894,139.091,950
3093,121.634,108.539,135.382,950
3094,121.823,113.183,131.672,950
3095,122.013,117.828,127.962,950
3096,121.255,99.2489,142.801,318
3097,112.954,103.595,141.277,318
3098,104.654,107.94,139.753,318
3099,96.354,112.286,138.229,318
3100,88.0537,116.632,136.704,318
3101,121.255,99.2489,142.801,60
3102,111.472,93.679,145.189,60
3103,101.69,88.1091,147.577,60
3104,91.908,82.5392,149.966,60
3105,82.1258,76.9693,152.354,60
3106,121.255,99.2489,142.801,629
3107,128.342,100.419,138.867,629
3108,135.43,101.59,134.932,629
3109,142.517,102.76,130.998,629
3110,149.605,103.93,127.064,629
3111,121.255,99.2489,142.801,16
3112,107.465,101.214,142.215,16
3113,93.6757,103.178,141.629,16
3114,79.8862,105.143,141.043,16
3115,66.0967,107.108,140.457,16
3116,121.255,99.2489,142.801,695
3117,119.056,93.2372,144.792,695
3118,116.858,87.2254,146.782,695
3119,114.66,81.2137,148.773,695
3120,112.462,75.202,150.764,695
3121,121.255,99.2489,142.801,23
3122,120.601,107.422,133.151,23
3123,119.947,115.595,123.502,23
3124,119.293,123.768,113.852,23
3125,118.639,131.941,104.203,23
3126,66.0967,107.108,140.457,17
3127,67.4643,93.876,142.522,17
3128,68.832,80.6442,144.586,17
3129,70.1997,67.4124,146.65,17
3130,71.5674,54.1806,148.714,17
3131,40.2793,107.619,127.496,37
3132,36.151,96.4989,125.61,37
3133,32.0227,85.3785,123.724,37
3134,27.8944,74.2582,121.838,37
3135,23.7661,63.1378,119.952,37
3136,40.2793,107.619,127.496,70
3137,42.1093,97.0091,131.254,70
3138,43.9393,86.3989,135.012,70
3139,45.7693,75.7887,138.77,70
3140,47.5993,65.1785,142.529,70
3141,40.2793,107.619,127.496,13
3142,31.7073,104.53,116.323,13
3143,23.1354,101.441,105.151,13
3144,14.5634,98.3522,93.9792,13
3145,5.99147,95.2631,82.807,13
3146,40.2793,107.619,127.496,1
3147,33.8838,109.963,112.407,1
3148,27.4884,112.306,97.3194,1
3149,21.093,114.65,82.2313,1
3150,14.6976,116.993,67.1432,1
3151,19.6031,100.729,107.144,1958
3152,19.6031,100.729,107.144,1958
3153,19.6031,100.729,107.144,1958
3154,19.6031,100.729,107.144,1958
3155,19.6031,100.729,107.144,1958
3156,19.6031,100.729,107.144,629
3157,24.7721,102.452,112.232,629
3158,29.9412,104.174,117.32,629
3159,35.1102,105.897,122.408,629
3160,40.2793,107.619,127.496,629
3161,19.6031,100.729,107.144,483
3162,24.7336,107.252,107.668,483
3163,29.8641,113.775,108.193,483
3164,34.9946,120.298,108.718,483
3165,40.1252,126.821,109.243,483
3166,19.6031,100.729,107.144,741
3167,22.3592,96.8906,112.065,741
3168,25.1154,93.0519,116.986,741
3169,27.8715,89.2131,121.908,741
3170,30.6277,85.3743,126.829,741
3171,19.6031,100.729,107.144,705
3172,19.3475,104.493,102.951,705
3173,19.0919,108.256,98.7579,705
3174,18.8363,112.019,94.565,705
3175,18.5807,115.783,90.3722,705
3176,19.6031,100.729,107.144,534
3177,16.2002,99.3628,101.059,534
3178,12.7973,97.9963,94.9753,534
3179,9.39437,96.6297,88.8912,534
3180,5.99147,95.2631,82.807,534
3181,19.6031,100.729,107.144,99
3182,23.9017,109.101,100.954,99
3183,28.2003,117.473,94.7653,99
3184,32.4989,125.845,88.5761,99
3185,36.7975,134.217,82.387,99
3186,19.6031,100.729,107.144,4
3187,31.2265,102.324,115.472,4
3188,42.8499,103.919,123.8,4
3189,54.4733,105.513,132.129,4
3190,66.0967,107.108,140.457,4
3191,19.6031,100.729,107.144,18
3192,30.8257,108.028,111.047,18
3193,42.0483,115.327,114.95,18
3194,53.2709,122.626,118.853,18
3195,64.4935,129.925,122.756,18
3196,19.6031,100.729,107.144,11
3197,30.5443,110.998,104.412,11
3198,41.4854,121.267,101.68,11
3199,52.4266,131.536,98.9477,11
3200,63.3678,141.805,96.2157,11
3201,19.6031,100.729,107.144,622
3202,17.8493,93.8091,105.835,622
3203,16.0956,86.8888,104.527,622
3204,14.3418,79.9685,103.218,622
3205,12.5881,73.0482,101.91,622
3206,19.6031,100.729,107.144,64
3207,18.3767,104.795,97.1435,64
3208,17.1503,108.861,87.1434,64
3209,15.9239,112.927,77.1433,64
3210,14.6976,116.993,67.1432,64
3211,14.6976,116.993,67.1432,5
3212,12.9664,101.968,72.1033,5
3213,11.2351,86.9423,77.0634,5
3214,9.50391,71.917,82.0236,5
3215,7.7727,56.8916,86.9837,5
3216,118.88,108.213,30.2218,29
3217,113.942,96.0545,30.5812,29
3218,109.003,83.8958,30.9405,29
3219,104.065,71.7371,31.2999,29
3220,99.1259,59.5784,31.6593,29
3221,118.88,108.213,30.2218,9
3222,131.452,103.091,38.1944,9
3223,144.023,97.9684,46.1669,9
3224,156.595,92.8461,54.1395,9
3225,169.166,87.7237,62.1121,9
3226,168.64,108.861,98.7827,3
3227,159.19,112.241,86.1254,3
3228,149.74,115.621,73.4682,3
3229,140.29,119.001,60.8109,3
3230,130.84,122.381,48.1536,3
3231,168.64,108.861,98.7827,11
3232,162.346,105.675,86.234,11
3233,156.051,102.49,73.6853,11
3234,149.756,99.3043,61.1366,11
3235,143.462,96.1188,48.5879,11
3236,168.64,108.861,98.7827,1
3237,156.2,108.699,81.6425,1
3238,143.76,108.537,64.5022,1
3239,131.32,108.375,47.362,1
3240,118.88,108.213,30.2218,1
3241,168.64,108.861,98.7827,8
3242,156.983,111.103,106.078,8
3243,145.327,113.345,113.373,8
3244,133.67,115.586,120.668,8
3245,122.013,117.828,127.962,8
3246,149.605,103.93,127.064,13
3247,150.417,107.671,112.604,13
3248,151.229,111.411,98.1453,13
3249,152.041,115.152,83.6862,13
3250,152.853,118.892,69.2271,13
3251,149.605,103.93,127.064,668
3252,155.896,98.6784,124.318,668
3253,162.188,93.4265,121.572,668
3254,168.479,88.1746,118.827,668
3255,174.77,82.9227,116.081,668
3256,149.605,103.93,127.064,18
3257,156.533,102.835,115.461,18
3258,163.462,101.741,103.858,18
3259,170.39,100.646,92.2553,18
3260,177.318,99.551,80.6526,18
3261,149.605,103.93,127.064,36
3262,140.319,96.7482,132.989,36
3263,131.033,89.5661,138.914,36
3264,121.747,82.384,144.839,36
3265,112.462,75.202,150.764,36
3266,121.255,99.2489,142.801,743
3267,126.327,93.9363,142.932,743
3268,131.4,88.6237,143.064,743
3269,136.473,83.3112,143.195,743
3270,141.546,77.9986,143.326,743
3271,121.255,99.2489,142.801,46
3272,127.043,104.867,133.129,46
3273,132.832,110.486,123.457,46
3274,138.62,116.105,113.785,46
3275,144.409,121.723,104.113,46
3276,121.255,99.2489,142.801,3
3277,112.273,109.123,134.167,3
3278,103.291,118.996,125.532,3
3279,94.3086,128.87,116.898,3
3280,85.3266,138.744,108.263,3
3281,97.1608,96.5419,148.636,900
3282,103.184,97.2186,147.178,900
3283,109.208,97.8954,145.719,900
3284,115.231,98.5721,144.26,900
3285,121.255,99.2489,142.801,900
3286,97.1608,96.5419,148.636,2213
3287,97.1608,96.5419,148.636,2213
3288,97.1608,96.5419,148.636,2213
3289,97.1608,96.5419,148.636,2213
3290,97.1608,96.5419,148.636,2213
3291,97.1608,96.5419,148.636,244
3292,103.374,101.863,143.468,244
3293,109.587,107.185,138.299,244
3294,115.8,112.507,133.131,244
3295,122.013,117.828,127.962,244
3296,97.1608,96.5419,148.636,999
3297,93.4021,91.6487,149.566,999
3298,89.6433,86.7556,150.495,999
3299,85.8846,81.8625,151.425,999
3300,82.1258,76.9693,152.354,999
3301,97.1608,96.5419,148.636,426
3302,89.3948,99.1834,146.592,426
3303,81.6287,101.825,144.547,426
3304,73.8627,104.466,142.502,426
3305,66.0967,107.108,140.457,426
3306,97.1608,96.5419,148.636,120
3307,98.1204,104.567,142.038,120
3308,99.08,112.591,135.44,120
3309,100.04,120.616,128.842,120
3310,100.999,128.641,122.244,120
3311,97.1608,96.5419,148.636,765
3312,100.986,91.2069,149.168,765
3313,104.811,85.8719,149.7,765
3314,108.636,80.5369,150.232,765
3315,112.462,75.202,150.764,765
3316,97.1608,96.5419,148.636,959
3317,94.884,101.564,145.653,959
3318,92.6073,106.587,142.67,959
3319,90.3305,111.61,139.687,959
3320,88.0537,116.632,136.704,959
3321,97.1608,96.5419,148.636,44
3322,108.257,91.9061,147.309,44
3323,119.353,87.2702,145.981,44
3324,130.45,82.6344,144.654,44
3325,141.546,77.9986,143.326,44
3326,97.1608,96.5419,148.636,5
3327,94.2022,107.092,138.543,5
3328,91.2437,117.643,128.45,5
3329,88.2851,128.193,118.357,5
3330,85.3266,138.744,108.263,5
3331,97.1608,96.5419,148.636,9
3332,110.272,98.389,143.243,9
3333,123.383,100.236,137.85,9
3334,136.494,102.083,132.457,9
3335,149.605,103.93,127.064,9
3336,97.1608,96.5419,148.636,1
3337,108.973,102.837,137.506,1
3338,120.785,109.132,126.375,1
3339,132.597,115.428,115.244,1
3340,144.409,121.723,104.113,1
3341,97.1608,96.5419,148.636,3
3342,102.53,105.392,137.528,3
3343,107.9,114.242,126.42,3
3344,113.27,123.091,115.311,3
3345,118.639,131.941,104.203,3
3346,97.1608,96.5419,148.636,14
3347,88.994,104.888,142.166,14
3348,80.8271,113.233,135.696,14
3349,72.6603,121.579,129.226,14
3350,64.4935,129.925,122.756,14
3351,97.1608,96.5419,148.636,104
3352,86.7765,94.0427,147.706,104
3353,76.3922,91.5436,146.775,104
3354,66.0078,89.0445,145.845,104
3355,55.6235,86.5453,144.914,104
3356,66.0967,107.108,140.457,1
3357,52.7195,98.5929,130.821,1
3358,39.3424,90.078,121.184,1
3359,25.9652,81.5631,111.547,1
3360,12.5881,73.0482,101.91,1
3361,40.2793,107.619,127.496,1
3362,54.9909,95.6091,103.537,1
3363,69.7026,83.5989,79.5774,1
3364,84.4143,71.5886,55.6184,1
3365,99.1259,59.5784,31.6593,1
3366,19.6031,100.729,107.144,1
3367,36.0339,110.233,107.423,1
3368,52.4648,119.737,107.703,1
3369,68.8957,129.24,107.983,1
3370,85.3266,138.744,108.263,1
3371,19.6031,100.729,107.144,41
3372,15.0894,95.4918,96.9221,41
3373,10.5758,90.2541,86.7007,41
3374,6.06211,85.0164,76.4793,41
3375,1.54845,79.7788,66.2578,41
3376,14.6976,116.993,67.1432,2
3377,21.093,114.65,82.2313,2
3378,27.4884,112.306,97.3194,2
3379,33.8838,109.963,112.407,2
3380,40.2793,107.619,127.496,2
3381,64.6017,109.332,10.7603,2
3382,73.2328,96.8936,15.9851,2
3383,81.8638,84.4552,21.2098,2
3384,90.4949,72.0168,26.4346,2
3385,99.1259,59.5784,31.6593,2
3386,118.88,108.213,30.2218,6
3387,106.835,100.675,23.2637,6
3388,94.7886,93.1374,16.3056,6
3389,82.7427,85.5994,9.34747,6
3390,70.6967,78.0615,2.38936,6
3391,118.88,108.213,30.2218,45
3392,119.091,97.391,34.7967,45
3393,119.301,86.5687,39.3717,45
3394,119.512,75.7464,43.9466,45
3395,119.722,64.9242,48.5216,45
3396,118.88,108.213,30.2218,1
3397,131.32,108.375,47.362,1
3398,143.76,108.537,64.5022,1
3399,156.2,108.699,81.6425,1
3400,168.64,108.861,98.7827,1
3401,118.88,108.213,30.2218,2
3402,129.592,96.8391,37.0394,2
3403,140.304,85.465,43.857,2
3404,151.016,74.0908,50.6746,2
3405,161.728,62.7167,57.4922,2
3406,143.462,96.1188,48.5879,766
3407,137.316,99.1424,43.9964,766
3408,131.171,102.166,39.4049,766
3409,125.026,105.19,34.8133,766
3410,118.88,108.213,30.2218,766
3411,143.462,96.1188,48.5879,884
3412,140.306,102.684,48.4794,884
3413,137.151,109.25,48.3708,884
3414,133.996,115.816,48.2622,884
3415,130.84,122.381,48.1536,884
3416,143.462,96.1188,48.5879,3028
3417,143.462,96.1188,48.5879,3028
3418,143.462,96.1188,48.5879,3028
3419,143.462,96.1188,48.5879,3028
3420,143.462,96.1188,48.5879,3028
3421,143.462,96.1188,48.5879,875
3422,137.539,91.6505,48.485,875
3423,131.616,87.1822,48.3821,875
3424,125.693,82.7138,48.2791,875
3425,119.771,78.2455,48.1762,875
3426,143.462,96.1188,48.5879,651
3427,145.809,101.812,53.7477,651
3428,148.157,107.505,58.9075,651
3429,150.505,113.199,64.0673,651
3430,152.853,118.892,69.2271,651
3431,143.462,96.1188,48.5879,54
3432,139.478,104.915,55.9993,54
3433,135.493,113.711,63.4106,54
3434,131.509,122.507,70.8219,54
3435,127.525,131.303,78.2333,54
3436,143.462,96.1188,48.5879,11
3437,135.223,106.493,51.9586,11
3438,126.985,116.867,55.3292,11
3439,118.746,127.241,58.6998,11
3440,110.508,137.614,62.0705,11
3441,143.462,96.1188,48.5879,587
3442,149.888,94.02,51.969,587
3443,156.314,91.9212,55.35,587
3444,162.74,89.8225,58.7311,587
3445,169.166,87.7237,62.1121,587
3446,143.462,96.1188,48.5879,94
3447,132.922,93.8402,44.4951,94
3448,122.382,91.5616,40.4024,94
3449,111.842,89.283,36.3096,94
3450,101.303,87.0044,32.2168,94
3451,143.462,96.1188,48.5879,11
3452,132.657,105.217,46.9119,11
3453,121.853,114.315,45.236,11
3454,111.048,123.413,43.56,11
3455,100.244,132.511,41.884,11
3456,143.462,96.1188,48.5879,97
3457,151.926,96.9768,56.6041,97
3458,160.39,97.8349,64.6203,97
3459,168.854,98.6929,72.6364,97
3460,177.318,99.551,80.6526,97
3461,143.462,96.1188,48.5879,351
3462,148.028,87.7683,50.814,351
3463,152.595,79.4177,53.0401,351
3464,157.162,71.0672,55.2662,351
3465,161.728,62.7167,57.4922,351
3466,143.462,96.1188,48.5879,12
3467,149.756,99.3043,61.1366,12
3468,156.051,102.49,73.6853,12
3469,162.346,105.675,86.234,12
3470,168.64,108.861,98.7827,12
3471,177.318,99.551,80.6526,2110
3472,177.318,99.551,80.6526,2110
3473,177.318,99.551,80.6526,2110
3474,177.318,99.551,80.6526,2110
3475,177.318,99.551,80.6526,2110
3476,177.318,99.551,80.6526,671
3477,175.28,96.5941,76.0175,671
3478,173.242,93.6373,71.3823,671
3479,171.204,90.6805,66.7472,671
3480,169.166,87.7237,62.1121,671
3481,177.318,99.551,80.6526,507
3482,171.202,104.386,77.7962,507
3483,165.085,109.221,74.9399,507
3484,158.969,114.057,72.0835,507
3485,152.853,118.892,69.2271,507
3486,177.318,99.551,80.6526,788
3487,175.149,101.878,85.1851,788
3488,172.979,104.206,89.7177,788
3489,170.81,106.533,94.2502,788
3490,168.64,108.861,98.7827,788
3491,177.318,99.551,80.6526,78
3492,169.091,105.094,86.5177,78
3493,160.863,110.637,92.3828,78
3494,152.636,116.18,98.2479,78
3495,144.409,121.723,104.113,78
3496,177.318,99.551,80.6526,332
3497,176.681,95.3939,89.5098,332
3498,176.044,91.2368,98.367,332
3499,175.407,87.0798,107.224,332
3500,174.77,82.9227,116.081,332
3501,177.318,99.551,80.6526,92
3502,168.854,98.6929,72.6364,92
3503,160.39,97.8349,64.6203,92
3504,151.926,96.9768,56.6041,92
3505,143.462,96.1188,48.5879,92
3506,177.318,99.551,80.6526,28
3507,164.87,107.489,80.0478,28
3508,152.422,115.427,79.4429,28
3509,139.974,123.365,78.8381,28
3510,127.525,131.303,78.2333,28
3511,177.318,99.551,80.6526,15
3512,165.699,105.259,72.5278,15
3513,154.079,110.966,64.4031,15
3514,142.46,116.674,56.2784,15
3515,130.84,122.381,48.1536,15
3516,177.318,99.551,80.6526,17
3517,170.39,100.646,92.2553,17
3518,163.462,101.741,103.858,17
3519,156.533,102.835,115.461,17
3520,149.605,103.93,127.064,17
3521,149.605,103.93,127.064,134
3522,152.3,92.7211,128.144,134
3523,154.994,81.512,129.225,134
3524,157.689,70.3028,130.306,134
3525,160.383,59.0937,131.387,134
3526,121.255,99.2489,142.801,1
3527,133.101,101.652,131.796,1
3528,144.948,104.055,120.792,1
3529,156.794,106.458,109.787,1
3530,168.64,108.861,98.7827,1
3531,121.255,99.2489,142.801,9
3532,134.633,95.1673,136.121,9
3533,148.012,91.0858,129.441,9
3534,161.391,87.0043,122.761,9
3535,174.77,82.9227,116.081,9
3536,121.255,99.2489,142.801,1
3537,122.822,107.262,126.659,1
3538,124.39,115.276,110.517,1
3539,125.958,123.289,94.3752,1
3540,127.525,131.303,78.2333,1
3541,121.255,99.2489,142.801,39
3542,117.793,87.3116,144.389,39
3543,114.331,75.3743,145.977,39
3544,110.87,63.437,147.565,39
3545,107.408,51.4997,149.153,39
3546,121.255,99.2489,142.801,3
3547,107.064,106.918,137.79,3
3548,92.8741,114.587,132.779,3
3549,78.6838,122.256,127.767,3
3550,64.4935,129.925,122.756,3
3551,97.1608,96.5419,148.636,2
3552,82.9404,99.3112,143.351,2
3553,68.72,102.081,138.066,2
3554,54.4996,104.85,132.781,2
3555,40.2793,107.619,127.496,2
3556,40.2793,107.619,127.496,1
3557,43.502,89.9595,129.518,1
3558,46.7248,72.2998,131.54,1
3559,49.9475,54.64,133.562,1
3560,53.1703,36.9802,135.584,1
3561,19.6031,100.729,107.144,16
3562,28.6082,97.1834,116.586,16
3563,37.6133,93.6374,126.029,16
3564,46.6184,90.0913,135.471,16
3565,55.6235,86.5453,144.914,16
3566,19.6031,100.729,107.144,161
3567,20.6438,91.3315,110.346,161
3568,21.6846,81.9336,113.548,161
3569,22.7253,72.5357,116.75,161
3570,23.7661,63.1378,119.952,161
3571,19.6031,100.729,107.144,4
3572,26.6021,91.8417,115.99,4
3573,33.6012,82.9539,124.836,4
3574,40.6003,74.0662,133.682,4
3575,47.5993,65.1785,142.529,4
3576,19.6031,100.729,107.144,2
3577,25.4111,109.304,93.4258,2
3578,31.2192,117.878,79.7081,2
3579,37.0272,126.452,65.9904,2
3580,42.8353,135.026,52.2727,2
3581,30.0882,103.86,17.5326,504
3582,27.6991,107.146,24.7811,504
3583,25.3099,110.432,32.0295,504
3584,22.9208,113.717,39.2779,504
3585,20.5317,117.003,46.5263,504
3586,30.0882,103.86,17.5326,2677
3587,30.0882,103.86,17.5326,2677
3588,30.0882,103.86,17.5326,2677
3589,30.0882,103.86,17.5326,2677
3590,30.0882,103.86,17.5326,2677
3591,30.0882,103.86,17.5326,861
3592,33.6959,108.956,19.6718,861
3593,37.3036,114.053,21.8109,861
3594,40.9113,119.149,23.9501,861
3595,44.5191,124.245,26.0893,861
3596,30.0882,103.86,17.5326,16
3597,26.2405,107.144,29.9353,16
3598,22.3929,110.427,42.3379,16
3599,18.5452,113.71,54.7406,16
3600,14.6976,116.993,67.1432,16
3601,30.0882,103.86,17.5326,565
3602,38.7166,105.228,15.8396,565
3603,47.3449,106.596,14.1465,565
3604,55.9733,107.964,12.4534,565
3605,64.6017,109.332,10.7603,565
3606,30.0882,103.86,17.5326,430
3607,24.7398,100.455,23.8307,430
3608,19.3914,97.0494,30.1288,430
3609,14.0431,93.644,36.4269,430
3610,8.69469,90.2385,42.7249,430
3611,30.0882,103.86,17.5326,59
3612,33.2749,111.652,26.2176,59
3613,36.4617,119.443,34.9026,59
3614,39.6485,127.235,43.5877,59
3615,42.8353,135.026,52.2727,59
3616,30.0882,103.86,17.5326,716
3617,28.0829,97.6094,19.036,716
3618,26.0775,91.3583,20.5393,716
3619,24.0722,85.1073,22.0426,716
3620,22.0669,78.8562,23.5459,716
3621,30.0882,103.86,17.5326,1
3622,31.7655,111.45,33.7462,1
3623,33.4428,119.039,49.9598,1
3624,35.1202,126.628,66.1734,1
3625,36.7975,134.217,82.387,1
3626,30.0882,103.86,17.5326,10
3627,39.819,112.009,24.7957,10
3628,49.5499,120.158,32.0587,10
